what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245629855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245633890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245634042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245635050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245676368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245696404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245699980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245700113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245701618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245705091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245705273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245707261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245713369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245713563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245714456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245720456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349245730304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349245731483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349245732861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245734729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245735141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349245737101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349245757305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245760294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245760617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349245762191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245769855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245774354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245779384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245786047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245790182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245803203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245803424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245805571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245809377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245845561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245853202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349245856606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245857508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245942905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349245945496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349245948928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245949979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245950192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349245952219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245964592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245964795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245966393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245972081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245975145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349245975360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245976228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245987759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349245995259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349246007130
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349246007868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349246021056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349246044066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349246057218
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349246062404
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349246062601
