what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190455729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190460378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190460524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190461963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190466312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190470559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349190513340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190514987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190515302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190516927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190521630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190521805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190526518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190526685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190527884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349190533112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349190533413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190534839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190549058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190571639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190574186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190577028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190592495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190593168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190613829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190629943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190635155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190635275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190636473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190651541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190654088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190659384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190674330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190675339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190682452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349190683996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349190685581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190686732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190693986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190699540
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190701090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190701891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190704474
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1349190706631
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190706914
closed,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1349190707271
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1349190708174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190708358
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1349190708553
started,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1349190709039
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1349190709124
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1349190709655
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1349190711272
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1349190711329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190712750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190716462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190717519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190727801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190744775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190747075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349190748538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190755287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190762837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349190763110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349190770287
