what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349374451548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349374451548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349374451709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349374457846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349374457976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349374486613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349374487337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349374506410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349374506423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349374515606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349381109404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349381123070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349381125769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349381127207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349381129243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349381131181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349381133859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349381137182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349381145854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349381147512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349381153210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349381155781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349381166903
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349381167466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349381167603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349381169979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1349381170643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349381171625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349381173637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1349381174060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349381175207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349381175749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349381183326
