what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349442970738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349442972010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349442977283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349442977525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349442978663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349442988343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349442995409
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349443003765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349443006460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443007242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443175899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443176222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443889678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349443915091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349443917033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443918531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443942391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349443963394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443981004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443986826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349443987908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349443997215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444005879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444015862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444017980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444052054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444069961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444072354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444082855
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_out",1349444099677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444102863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444111908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444113702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444127462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444168064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444174384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444177885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444196446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349444198540
