what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199803016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349199811285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349199813852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349199814206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199827682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199837047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199839940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199844674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199849703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199853472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199872935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349199880944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349199881318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200764473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349200773175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200783485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200785497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1349200785622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200787945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200797480
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349200813714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349200813982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349200818682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349200819866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200832583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200832775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200842000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200842160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349200843595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200852986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200853238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349200855160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200866896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200867037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200872930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200873132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200879461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200879669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200883674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200883901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200888005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200888205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200892231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200893904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200898411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200898645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200904163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200904382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200907776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200907994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200911388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200911604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200916155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200916331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200922197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200922507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200925668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200925891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349200929497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349200937203
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349200958880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349200959421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200965942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200991638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349200993242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201214447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201223223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201238820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201250839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201251058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201254974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201267486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201274249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201278427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201293546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201311889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349201321008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349201321407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201322333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201327046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201331363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201331478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201332127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201336437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201343662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201350369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201363426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349201368476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349201387114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201387665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201397254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201397424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201398908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201404784
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349201413062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201417015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201422780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349201422972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349201422973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349201423506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349201429400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349201432138
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349201433069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349201435998
